CreditScore,Gender,Age,Tenure,HasCrCard,EstimatedSalary,IsActiveMember
695,Male,37,2,1,99692.65,1
584,Female,41,3,1,160095.48,1
659,Male,36,4,1,84320.94,0
685,Male,38,4,1,35884.91,1
708,Female,44,2,1,84870.23,0
678,Male,49,2,1,195053.58,0
659,Female,38,9,1,132809.18,1
632,Female,34,2,0,165385.55,0
676,Female,40,2,1,95181.06,0
756,Male,27,1,1,93302.29,0
815,Male,24,7,0,178028.96,1
685,Female,40,7,1,72852.74,0
555,Female,44,3,1,60533.96,0
617,Male,42,0,1,120830.73,1
766,Female,34,6,0,137995.66,1
837,Male,26,4,1,175477.03,0
661,Male,38,7,1,15650.89,1
751,Male,29,1,1,66825.33,0
545,Male,30,3,1,170307.43,0
634,Female,41,8,1,6382.46,1
721,Male,36,1,1,49653.37,1
656,Male,40,2,1,180553.48,1
363,Female,28,6,1,100615.14,0
683,Male,40,8,1,75848.22,0
758,Male,26,4,1,171552.02,0
723,Female,68,3,0,141977.54,0
591,Male,40,2,1,88695.19,1
679,Female,44,3,1,1568.91,0
653,Female,31,7,1,11043.54,1
592,Female,38,8,0,19370.73,1
547,Female,29,6,1,37160.28,1
771,Female,66,7,1,130827.88,1
626,Male,39,10,1,51467.92,1
845,Male,33,8,1,150664.97,0
562,Female,51,7,0,32626.21,0
773,Female,36,4,0,4395.45,1
647,Female,29,0,1,164717.95,0
584,Male,32,8,1,137439.34,1
626,Male,44,10,0,164287.86,0
603,Female,34,9,1,167916.35,0
664,Male,58,5,1,60887.58,1
626,Female,44,10,1,20063.63,0
542,Female,25,7,0,82393.08,1
578,Male,23,8,1,112124.98,0
682,Female,42,0,0,91981.85,1
730,Female,36,8,1,91830.75,0
565,Male,52,5,1,175070.94,0
747,Male,37,1,0,180551.76,1
610,Male,40,0,1,62232.6,0
520,Female,23,3,1,37577.66,1
593,Female,39,0,1,197933.5,0
659,Male,36,2,1,149066.14,1
647,Female,64,1,1,41800.18,1
649,Female,41,2,1,70523.92,1
632,Male,30,2,0,182728.8,1
625,Female,24,1,1,180969.55,1
553,Female,27,3,0,159800.16,0
684,Male,45,6,1,183575.01,0
685,Male,57,7,0,113483.96,1
497,Female,32,8,1,9497.99,1
745,Female,38,7,1,194230.82,1
777,Female,42,5,1,38819.45,1
749,Male,37,7,1,20306.79,0
584,Male,47,5,1,89286.29,0
663,Female,27,9,1,150850.29,0
701,Female,48,1,1,133992.36,1
621,Female,36,7,1,155743.48,1
696,Female,30,0,1,9002.8,1
628,Male,40,10,1,103832.58,0
695,Female,39,5,0,102763.69,0
544,Female,64,3,1,111402.97,1
660,Male,33,2,0,150422.35,0
494,Male,67,5,1,85890.16,1
596,Female,54,0,1,153482.91,1
678,Male,26,3,1,4989.33,0
773,Male,52,2,1,57337.79,0
528,Female,32,0,1,170309.19,1
686,Female,41,10,1,144272.71,1
583,Male,39,8,0,52861.89,0
586,Female,35,7,1,70760.69,0
586,Male,42,6,1,123410.23,1
762,Male,56,10,1,77142.42,1
767,Male,77,8,1,190146.83,1
754,Female,38,2,0,3524.69,0
617,Male,38,7,1,27239.28,1
595,Female,43,5,0,105149.8,0
674,Male,26,6,1,149369.41,1
512,Female,33,6,1,83681.97,1
351,Female,57,4,1,169621.69,0
725,Female,31,6,0,61326.43,0
713,Female,47,1,1,107825.08,0
548,Male,33,6,1,31728.35,1
699,Male,31,8,1,147661.47,0
727,Female,18,2,1,126172.11,0
503,Male,42,8,1,147557.71,1
539,Female,39,6,0,59755.14,1
665,Female,40,6,1,161848.03,1
459,Male,50,5,1,155721.15,0
596,Male,36,2,1,12067.39,1
590,Male,47,3,1,171774.5,0
606,Male,40,5,1,70899.27,1
779,Female,42,5,0,25951.91,0
591,Male,31,8,1,141677.33,1
645,Male,44,10,0,166707.22,1
606,Male,42,10,1,177938.52,0
587,Female,37,6,1,192026.02,0
639,Female,27,8,1,6251.3,0
498,Male,29,8,1,46677.9,1
575,Male,53,1,0,26015.8,1
624,Male,46,3,1,62825.03,1
588,Male,32,3,0,4993.94,1
698,Female,40,7,1,107815.31,0
730,Male,34,5,1,138882.98,0
592,Female,41,2,1,90020.74,0
692,Female,36,3,0,178267.07,1
757,Male,32,9,1,115950.96,0
581,Female,38,3,1,32919.42,1
672,Female,50,1,1,12106.82,0
594,Male,41,2,1,42050.24,1
718,Female,35,2,1,43024.64,0
531,Female,42,2,0,90537.47,1
685,Female,40,7,1,103898.59,0
818,Female,49,2,0,192298.84,1
607,Female,27,2,1,63495.86,0
707,Male,32,9,1,126475.79,0
540,Male,44,3,1,12120.79,1
583,Male,36,8,0,5571.59,1
826,Male,26,5,0,60285.3,0
711,Male,64,4,1,3185.67,1
718,Male,28,6,1,146875.86,0
701,Male,41,0,0,127623.36,1
699,Female,50,0,1,193785.87,0
525,Male,26,7,1,63197.88,1
486,Male,62,9,1,168034.83,0
752,Male,48,5,1,156618.38,0
561,Female,27,9,1,153080.4,0
619,Male,38,3,0,98994.92,0
697,Male,43,8,1,66893.28,0
751,Female,37,3,1,54865.92,0
797,Male,45,8,0,125110.02,0
664,Male,57,1,1,56562.57,1
605,Male,39,10,1,138021.36,0
507,Female,35,2,1,97633.93,0
725,Male,66,4,1,141476.56,1
683,Male,35,5,0,26796.73,1
519,Female,57,2,1,29871.79,1
563,Male,35,3,0,39546.32,0
573,Male,28,8,0,77660.03,0
850,Male,62,5,1,180243.56,1
725,Male,31,8,1,59650.42,1
679,Male,36,6,0,172501.38,1
823,Female,46,3,1,28370.95,1
850,Female,37,3,0,69372.88,1
642,Male,62,7,1,61120.75,1
569,Female,34,6,0,196555.32,0
693,Male,29,2,0,197145.89,0
708,Female,47,0,0,132730.07,1
656,Male,28,8,1,137173.39,1
601,Male,47,1,0,96517.97,1
757,Male,38,0,1,83263.06,0
668,Female,59,5,0,50454.8,1
846,Female,37,6,1,41516.44,1
785,Male,41,7,1,199108.88,1
630,Female,51,0,0,88372.69,0
757,Male,31,8,1,197077.36,1
823,Female,44,1,0,182495.7,1
724,Male,29,4,1,8982.75,0
687,Male,38,4,0,88396.6,1
704,Male,24,2,1,182775.08,0
565,Female,58,3,0,135875.51,1
628,Male,33,8,1,32174.03,1
761,Female,26,1,1,199409.19,1
676,Female,37,5,1,169583.18,1
696,Male,49,5,1,152450.84,0
686,Male,29,3,1,64679.07,0
660,Female,37,2,0,71433.88,0
584,Female,66,5,1,49553.38,0
591,Male,28,5,1,48606.92,1
659,Male,39,8,1,198103.32,1
788,Female,42,6,1,64746.07,0
467,Male,51,10,1,177784.68,0
550,Male,25,0,1,184221.11,1
435,Male,54,3,1,156910.46,0
769,Male,31,4,1,7118.02,1
724,Male,37,6,1,118570.53,0
649,Male,70,9,0,107125.79,1
528,Female,32,4,1,156192.43,0
604,Male,31,6,1,192029.19,0
819,Female,38,10,1,30498.7,0
686,Female,41,4,1,187599.8,0
612,Male,35,1,1,83256.26,1
666,Female,34,9,1,25095.03,1
607,Female,62,8,1,23386.77,1
792,Female,40,7,1,141652.2,0
725,Male,37,6,0,176984.34,1
612,Male,44,2,1,97677.52,1
517,Male,37,5,0,31517.16,1
581,Male,38,1,1,105732.9,0
550,Female,30,4,1,89216.29,0
489,Male,28,1,1,167973.63,1
650,Female,30,6,0,67997.13,0
788,Male,34,6,0,181196.76,1
850,Female,41,3,1,71179.31,0
671,Female,34,10,1,23235.38,0
654,Male,29,7,1,149184.15,1
613,Male,30,9,1,175795.87,1
638,Male,34,6,1,97755.29,1
803,Male,41,9,1,166957.82,1
735,Male,29,10,1,95025.27,1
532,Male,60,5,0,13889.73,1
651,Male,56,2,1,114522.68,0
765,Female,50,9,1,79579.94,1
711,Female,29,3,1,31811.44,0
666,Male,53,5,1,128019.48,0
705,Female,64,3,0,146573.66,0
565,Male,55,4,1,128124.7,1
602,Female,39,6,1,176614.86,0
515,Female,37,0,1,132770.11,1
774,Male,26,2,1,28415.36,0
553,Male,33,4,0,94440.45,0
655,Female,44,6,1,64853.51,0
656,Male,38,10,1,136521.82,1
585,Male,40,7,0,146156.98,0
671,Female,48,6,0,66032.65,1
645,Female,48,7,1,149139.13,1
647,Male,30,6,1,2955.46,0
555,Male,51,5,1,189122.89,0
662,Male,34,2,0,21497.27,1
652,Female,26,1,1,179269.79,1
650,Male,34,4,1,11276.48,1
740,Female,57,3,1,65121.63,1
678,Male,32,4,1,118235.52,1
659,Male,54,8,1,56787.8,0
802,Male,38,1,1,172497.73,1
622,Female,35,5,1,51112.8,0
636,Male,45,3,1,159463.8,1
606,Male,38,3,0,37054.65,0
498,Male,34,5,1,91711.66,1
712,Female,30,6,1,152417.97,0
709,Male,45,4,1,11.58,1
754,Female,32,7,1,89520.75,0
532,Male,42,1,1,100982.93,0
530,Female,22,7,1,104170.48,0
597,Female,41,4,1,52319.26,1
611,Male,64,9,1,53277.15,1
783,Female,58,3,1,96590.39,1
508,Male,26,7,1,156424.4,0
540,Male,25,5,1,13411.67,0
760,Male,39,6,1,67131.3,0
587,Male,40,2,0,106174.7,1
633,Male,27,3,1,44008.91,0
556,Male,38,2,1,193214.05,0
668,Male,37,10,1,159585.61,1
575,Male,28,7,1,10666.05,1
641,Male,57,5,1,122449.18,1
510,Female,30,0,1,130553.47,1
376,Female,29,4,1,119346.88,0
781,Female,27,7,1,175071.29,1
614,Female,37,8,0,131766.67,1
850,Male,33,7,0,3510.18,0
830,Female,40,8,0,19512.38,1
729,Female,39,1,1,193715.0,1
548,Female,32,2,1,188083.77,0
660,Male,35,7,1,13218.6,0
633,Female,42,1,1,56865.62,0
604,Female,39,7,1,52327.57,1
529,Male,22,5,1,151169.83,0
701,Female,21,9,1,26327.42,1
794,Female,54,1,1,192154.66,1
701,Female,42,5,0,24210.56,0
660,Male,33,0,0,181051.99,0
689,Female,28,2,0,78591.15,0
653,Male,31,2,0,25183.01,0
653,Male,41,1,1,15126.32,0
632,Female,41,3,1,33642.21,1
690,Male,43,2,0,119644.59,0
712,Female,44,2,0,45738.94,0
702,Male,45,0,1,27474.81,1
639,Male,22,4,1,28188.96,0
621,Male,42,8,1,74157.71,1
618,Female,49,9,1,89729.3,1
850,Male,49,8,0,25867.67,0
578,Female,40,7,0,102233.73,0
639,Female,35,8,0,164453.98,0
597,Female,33,2,1,4700.66,1
651,Female,33,1,1,108764.69,0
615,Male,41,4,0,149278.96,1
679,Male,42,1,0,71823.15,0
791,Male,31,1,0,96546.55,0
628,Female,30,9,1,74169.13,1
568,Male,46,8,0,64516.8,0
850,Male,55,6,1,944.41,0
697,Male,35,5,1,64771.61,0
594,Female,38,10,1,58332.91,0
625,Male,43,8,1,133020.9,0
618,Male,37,2,0,101273.23,1
825,Male,29,3,0,71192.82,1
543,Male,49,6,1,104253.56,0
621,Female,40,6,1,155155.25,0
710,Male,40,5,0,162878.96,0
678,Female,26,1,1,45443.68,0
582,Female,40,3,1,191757.65,1
516,Female,33,3,1,58685.59,1
468,Female,22,1,1,194783.12,1
589,Male,38,4,1,95483.48,0
760,Female,51,2,0,179614.8,0
513,Male,88,10,1,52952.24,1
514,Male,32,8,1,95857.18,0
614,Male,49,1,1,192440.54,0
629,Male,36,1,1,146371.72,1
730,Female,39,1,1,194945.8,0
530,Female,34,8,0,141872.52,1
641,Male,31,9,1,32231.6,1
782,Male,34,9,1,183021.06,0
652,Male,36,1,1,151314.98,1
567,Male,41,0,1,105746.94,1
688,Female,38,7,1,157664.02,1
586,Female,28,2,1,92067.35,1
743,Female,30,1,1,138780.89,1
447,Female,32,10,1,151815.76,1
631,Female,37,2,0,23146.62,1
570,Male,39,10,1,80552.36,0
727,Female,28,2,1,101433.76,0
781,Male,29,9,0,172097.4,0
540,Male,67,1,0,59457.0,1
613,Male,44,9,1,47298.95,1
634,Female,35,10,1,82634.41,0
539,Male,37,2,1,98646.22,0
741,Male,53,3,1,38913.68,1
759,Male,31,4,1,47832.82,1
658,Female,55,8,0,119439.66,1
573,Female,37,6,1,193995.37,0
694,Male,39,5,1,25407.59,1
666,Male,33,2,1,81884.8,0
650,Female,31,1,0,27073.81,0
716,Female,39,10,1,43527.4,0
694,Male,33,4,1,77906.87,1
747,Male,29,7,1,175398.34,1
620,Male,44,8,1,15627.51,1
737,Female,45,2,1,78650.95,1
557,Female,32,6,1,14956.44,0
658,Male,50,2,1,52137.73,0
727,Male,61,0,1,188729.08,1
428,Female,31,2,1,54487.43,0
591,Female,40,1,0,136767.16,1
850,Female,32,5,1,3830.59,1
516,Male,35,10,0,119666.0,0
705,Female,35,3,0,66331.01,1
594,Male,36,6,0,135431.72,0
691,Female,38,5,1,107665.02,0
771,Male,51,5,1,152479.64,1
678,Female,49,8,0,98090.69,1
834,Female,68,9,0,93112.2,1
590,Male,37,1,0,133535.99,0
615,Female,41,9,1,196499.96,0
847,Male,66,7,0,53157.16,1
661,Male,51,6,1,68021.9,1
850,Male,42,8,0,51016.02,1
609,Male,33,6,0,93718.16,0
694,Male,60,9,1,57088.97,1
662,Male,31,3,0,27731.05,1
693,Female,39,0,0,81901.6,0
706,Female,48,10,0,158248.71,1
645,Male,25,0,1,42669.37,0
660,Male,30,4,1,129149.06,0
607,Male,26,1,1,29818.2,0
711,Male,38,3,1,68487.51,0
710,Female,75,5,1,9376.89,1
621,Male,47,7,1,66799.28,1
543,Female,31,4,0,61843.73,0
679,Male,38,7,1,46522.68,0
810,Male,33,6,1,77965.67,1
735,Female,38,1,0,92220.12,0
588,Male,40,5,0,100727.68,0
643,Male,25,4,1,148098.95,1
646,Male,26,4,1,164696.27,0
633,Male,33,4,1,98349.13,0
634,Male,26,8,1,21760.96,0
561,Male,56,7,1,133167.11,0
586,Female,38,2,1,87168.46,0
684,Male,34,9,1,190263.78,1
673,Female,34,8,1,20598.59,0
622,Female,32,6,1,101057.95,0
701,Male,37,8,1,120031.29,1
688,Female,46,0,0,6866.31,1
629,Male,35,7,1,31824.29,0
530,Male,44,6,0,55893.37,0
676,Male,27,4,0,107955.67,1
728,Male,38,1,1,139059.05,1
725,Male,35,7,1,150507.43,0
591,Male,39,8,0,42392.24,0
814,Female,72,2,0,130853.03,1
807,Male,47,1,0,127875.1,0
477,Male,31,9,0,184061.17,1
731,Male,43,2,1,170034.95,1
849,Male,69,7,1,139065.94,1
678,Male,36,6,1,53172.02,0
640,Male,39,9,0,6981.43,1
763,Female,58,9,0,35825.18,1
520,Female,38,4,1,56388.63,0
496,Female,41,1,1,182337.98,0
548,Male,32,2,1,55867.38,1
683,Female,32,9,1,24991.92,1
623,Male,40,5,1,192867.4,0
797,Female,46,8,0,162668.33,0
591,Male,42,9,1,131753.97,1
580,Male,29,9,1,128077.8,0
653,Male,29,2,1,41671.81,1
582,Male,52,2,0,40893.61,1
766,Male,30,4,1,28879.3,1
614,Female,35,6,0,69454.24,0
580,Female,36,6,1,169963.2,1
584,Female,48,2,1,75161.25,0
688,Male,41,2,0,65520.74,1
647,Male,52,7,1,190806.36,1
670,Female,33,7,1,88187.81,1
787,Male,39,10,1,101168.3,1
554,Male,44,7,1,58076.52,1
688,Male,40,6,1,47886.44,1
535,Female,38,0,1,80425.65,0
760,Male,43,8,1,193312.33,0
740,Male,33,1,1,123300.38,1
579,Male,36,9,1,60906.12,1
595,Male,35,8,1,100015.79,0
571,Male,41,8,1,63736.17,1
634,Male,34,1,1,61995.57,0
724,Male,33,5,1,121085.72,0
677,Female,25,8,1,42410.21,0
700,Female,30,4,1,134417.31,1
562,Male,32,6,1,91482.5,0
792,Female,59,9,0,161479.19,0
485,Female,21,5,1,54141.5,1
532,Male,38,9,0,30583.95,0
430,Male,38,9,1,12050.77,1
669,Male,23,1,0,66088.83,0
574,Male,41,1,0,70550.0,0
677,Female,56,0,0,158325.87,0
716,Male,35,4,1,134132.65,0
605,Female,31,1,1,183598.77,1
579,Male,37,4,1,32246.63,1
648,Male,46,9,1,77405.95,0
671,Male,58,1,1,21768.21,1
754,Female,45,6,1,73881.68,0
625,Female,44,7,1,4791.8,0
651,Female,45,10,1,18732.84,0
599,Female,49,2,1,111190.53,0
706,Male,18,2,1,129654.22,0
807,Female,42,1,1,16500.66,0
636,Male,37,1,1,52484.01,0
508,Male,44,3,0,67234.33,0
850,Male,42,0,1,44165.84,0
701,Female,41,2,1,47856.78,0
810,Male,35,3,1,120511.03,1
641,Female,42,6,0,121138.77,0
521,Male,37,2,1,86372.24,1
666,Female,44,2,0,68574.88,0
584,Male,28,10,1,19834.32,0
697,Female,39,6,1,44946.29,1
738,Male,43,9,1,64166.7,0
450,Female,34,2,1,175480.93,0
663,Male,43,4,1,149401.33,0
664,Female,41,5,1,152054.33,1
709,Female,36,8,1,69676.55,1
446,Female,51,4,0,70613.52,0
725,Male,39,1,1,184023.54,1
705,Male,92,1,1,34436.83,1
556,Male,38,8,0,417.41,0
651,Male,23,4,1,70400.86,0
689,Female,58,5,0,49848.86,1
640,Female,31,9,1,48640.77,0
642,Female,39,8,1,61792.76,0
541,Male,34,3,1,134851.12,0
761,Male,31,7,1,166698.18,1
584,Female,44,5,1,106564.88,1
821,Female,40,1,1,194273.12,0
696,Female,27,2,1,5983.7,1
737,Male,30,8,0,31928.5,0
478,Female,50,2,0,93332.64,1
637,Male,30,1,1,102566.46,0
640,Male,36,4,0,173016.46,0
633,Male,42,10,0,79408.17,1
850,Male,61,1,1,53067.83,0
850,Male,29,6,1,10672.54,1
591,Female,44,10,1,1985.41,0
714,Female,33,10,1,49672.01,1
664,Male,39,7,1,170835.32,0
612,Female,58,1,1,115161.28,1
776,Female,37,2,1,194099.12,0
688,Female,39,0,1,53222.15,0
850,Male,49,5,0,59748.19,1
653,Female,36,3,0,110525.6,0
778,Female,45,1,1,174531.27,0
616,Female,43,7,0,115262.54,1
617,Male,50,7,1,184839.7,0
709,Male,31,6,1,71009.84,1
838,Male,43,9,1,145765.83,0
544,Male,22,3,0,110317.39,1
474,Male,33,5,1,181945.52,0
666,Male,51,2,0,156953.54,0
535,Male,37,3,1,9241.52,1
534,Male,27,9,1,161344.13,0
670,Female,36,2,0,38614.69,0
617,Female,35,2,1,147636.46,1
835,Male,20,4,0,180197.74,0
734,Female,54,3,1,130805.54,0
586,Female,46,0,0,131553.82,1
773,Male,25,2,1,73656.38,0
717,Female,76,9,1,68400.14,1
514,Female,45,3,0,155407.21,1
775,Female,27,4,1,104112.0,0
844,Female,29,8,0,147342.03,0
694,Male,32,0,1,59961.81,1
629,Male,29,6,1,88842.8,1
658,Female,28,9,1,166682.57,0
601,Male,42,1,1,40014.76,0
639,Female,31,3,0,20973.8,0
553,Male,46,3,1,112549.99,0
729,Male,32,6,1,79919.13,1
760,Female,34,6,1,90346.1,0
591,Male,43,3,0,198926.36,1
774,Male,60,5,1,74135.48,0
619,Male,57,3,1,72467.99,1
792,Female,50,4,1,16528.4,0
593,Female,48,3,1,85902.39,1
760,Male,38,3,0,80682.35,1
488,Male,43,10,1,28332.0,1
634,Female,45,2,1,143458.31,1
516,Male,35,10,1,101699.77,1
572,Female,48,3,1,38411.79,0
689,Male,67,9,1,99490.01,1
756,Male,34,1,1,90059.04,1
603,Male,43,5,1,19483.35,1
646,Female,42,3,0,22909.56,1
655,Male,67,6,1,186995.17,1
613,Male,36,9,0,83343.73,0
464,Male,33,8,1,3710.34,1
596,Male,21,4,0,197297.77,1
545,Female,32,6,1,52067.37,1
730,Female,43,1,1,193650.16,1
739,Male,40,4,0,173321.65,0
692,Female,43,10,1,161241.65,1
751,Female,28,10,1,46630.47,1
669,Male,50,4,1,124872.42,1
607,Male,31,8,1,43196.5,1
527,Female,39,9,1,94711.43,0
850,Female,36,10,1,100750.03,1
661,Female,34,0,1,185555.63,0
550,Male,34,8,0,116495.55,0
813,Female,62,10,0,140454.14,1
635,Male,43,10,0,179144.54,1
528,Male,43,7,1,159823.16,1
690,Female,42,5,0,120512.08,1
850,Female,38,3,0,179360.76,1
430,Male,36,1,0,122373.42,0
715,Female,38,0,1,332.81,1
588,Female,35,1,1,179866.01,0
658,Female,38,6,0,155665.76,0
661,Female,37,5,1,81102.81,0
677,Female,34,4,1,6175.53,1
546,Female,52,2,1,137332.37,0
805,Male,24,6,1,186035.72,0
521,Male,39,7,0,653.58,1
620,Male,36,8,1,145937.99,1
631,Male,33,7,1,58043.02,1
774,Female,35,3,1,24400.37,1
597,Female,60,0,0,48502.88,1
709,Male,35,2,1,104982.39,0
669,Male,30,7,0,19799.26,0
790,Male,37,6,1,119484.01,1
464,Male,38,3,1,75574.48,0
663,Male,42,5,1,79169.73,1
748,Male,60,3,1,78194.37,1
698,Female,39,9,0,90212.38,0
515,Female,25,7,0,38772.82,1
567,Female,49,5,1,93953.84,0
431,Female,44,2,1,37688.31,0
701,Male,44,7,1,23425.78,0
604,Male,23,9,1,7267.25,1
621,Female,55,7,0,75685.59,1
701,Female,35,9,0,170996.86,0
850,Male,36,0,1,141242.57,0
569,Male,28,7,1,73977.23,0
653,Male,47,6,1,50695.93,0
582,Female,46,8,1,44506.09,0
752,Male,39,3,1,188187.05,0
623,Female,39,1,0,78774.36,0
628,Male,25,7,1,195977.75,1
574,Male,54,1,0,4896.11,0
779,Male,62,10,0,116977.89,1
794,Male,35,6,1,68730.91,1
487,Female,31,1,1,158750.13,0
479,Female,26,1,1,19116.97,1
570,Male,37,6,1,187758.5,1
607,Male,32,9,1,176580.63,0
526,Male,52,8,0,21228.71,1
621,Female,37,9,1,9170.54,0
499,Female,55,4,1,123269.71,0
518,Male,42,7,1,119377.36,0
850,Male,37,9,0,199693.84,1
686,Male,45,3,1,64907.48,0
628,Female,51,10,0,12628.61,0
590,Male,37,6,1,128256.18,1
734,Male,51,1,1,116912.45,1
655,Female,41,5,0,36548.0,0
783,Male,40,6,1,109742.55,0
662,Female,47,6,1,129392.75,1
607,Female,31,1,1,166792.71,1
823,Male,71,5,0,162683.06,1
696,Male,27,4,0,196111.35,0
678,Female,25,10,0,131501.72,1
559,Male,28,3,1,15607.27,1
649,Female,41,3,1,144808.37,1
544,Female,26,6,1,100200.4,0
644,Female,46,6,0,156787.34,0
672,Female,21,3,1,164537.17,1
738,Male,35,3,1,15650.73,1
616,Male,45,3,0,64327.26,1
770,Male,46,9,1,14725.36,1
428,Female,40,3,1,72876.43,0
668,Female,46,7,1,173052.19,1
656,Male,33,7,1,37136.15,0
569,Male,43,7,1,52534.81,0
673,Female,69,3,1,37196.15,1
725,Female,47,1,0,86622.56,0
721,Male,68,4,0,175399.14,0
704,Male,50,4,1,120770.75,0
669,Male,25,7,1,124382.9,0
459,Male,48,4,1,19287.06,1
753,Male,46,8,1,90747.94,0
676,Female,34,1,1,40645.81,1
688,Female,46,8,1,26287.21,0
553,Female,31,4,1,89087.4,1
657,Female,41,6,1,17536.82,0
533,Female,52,7,0,194113.99,1
850,Male,32,2,0,54416.18,0
618,Female,35,10,1,180439.75,0
567,Female,46,1,1,109572.58,1
668,Male,38,10,0,37094.75,1
699,Female,41,1,1,94142.35,0
638,Male,41,7,1,43889.41,0
729,Male,67,2,0,102391.06,1
602,Female,72,3,1,171260.66,1
621,Male,26,2,0,44220.4,1
779,Male,37,7,1,135925.72,0
700,Male,47,4,1,121798.52,0
754,Female,19,9,1,189641.11,0
553,Male,32,7,0,109159.58,1
809,Female,39,5,1,77705.75,0
671,Female,29,6,0,12048.67,0
584,Female,29,7,0,138490.03,1
592,Female,37,7,1,126726.33,1
652,Male,31,2,0,149740.22,0
700,Male,26,4,1,141926.43,0
619,Male,40,9,0,140947.05,0
595,Female,30,5,1,178361.04,1
814,Male,29,8,1,197276.13,1
705,Male,42,8,1,55313.51,1
666,Male,30,7,0,163625.56,1
564,Male,37,9,1,146033.52,1
458,Male,44,7,1,178642.73,0
748,Male,44,2,0,85495.24,1
545,Male,37,9,1,127394.67,1
515,Male,60,9,1,18424.24,0
604,Male,36,10,1,134875.37,1
627,Male,52,1,0,177238.35,1
816,Female,40,9,1,79580.56,1
552,Male,33,3,1,58844.84,0
680,Female,32,5,1,150684.23,1
738,Female,37,8,1,128799.86,1
614,Female,34,5,1,185561.89,0
586,Male,27,5,1,192427.16,1
729,Female,42,1,1,149535.97,1
699,Male,32,3,1,170770.44,1
850,Female,33,7,1,183983.82,0
693,Female,38,3,0,78133.48,0
418,Male,34,8,1,154208.96,0
756,Female,32,4,1,147040.25,0
831,Male,32,9,1,194867.78,0
785,Female,38,9,0,146398.51,0
709,Male,23,8,1,63446.47,0
524,Female,32,6,1,132861.9,1
597,Female,30,2,1,182726.22,1
628,Male,33,6,0,184230.23,0
745,Male,35,4,1,133617.43,0
760,Female,33,1,0,156660.21,1
448,Female,36,6,1,81999.53,0
656,Male,47,1,1,197961.93,1
605,Male,36,7,1,190588.59,0
753,Female,38,9,1,180829.99,1
783,Male,38,9,1,153269.98,0
779,Female,26,0,0,111906.0,1
511,Male,27,8,1,49089.36,1
697,Male,51,1,1,53581.14,1
837,Male,35,0,1,145325.32,0
766,Female,28,4,0,21597.2,1
574,Male,34,5,0,28269.86,0
793,Male,56,8,1,29880.99,0
599,Male,35,6,0,76870.81,0
765,Male,51,3,1,115429.32,1
844,Female,28,4,0,123318.37,1
714,Female,40,0,1,62762.12,0
584,Female,41,3,1,178997.89,0
764,Male,34,6,1,166324.79,0
627,Female,30,6,1,113408.47,1
583,Male,33,7,1,13549.24,0
637,Male,27,9,1,46786.92,0
709,Male,38,5,1,81452.29,1
469,Male,33,1,1,163477.22,0
727,Female,49,7,1,190457.87,0
425,Male,40,9,0,172646.88,1
646,Female,35,1,1,142839.82,1
601,Female,41,3,1,54342.83,0
519,Male,34,5,1,68479.6,0
451,Male,33,6,1,184954.11,0
792,Female,42,0,1,47160.01,0
733,Male,40,5,1,50783.1,1
575,Male,43,3,1,83594.51,0
729,Female,34,9,1,42855.97,1
646,Male,25,5,1,42537.59,1
672,Male,43,5,0,63833.09,0
684,Female,26,5,0,106095.82,0
619,Male,44,3,1,5075.17,0
630,Male,55,2,1,106202.07,1
743,Male,37,8,0,105780.18,1
673,Male,40,1,1,3258.6,1
700,Female,30,9,1,174971.64,1
691,Male,24,6,1,92811.2,1
537,Male,39,3,1,31728.86,0
702,Male,26,5,1,100442.22,1
526,Male,32,7,0,86786.41,0
539,Male,39,1,1,28184.7,1
727,Female,31,0,1,121751.04,0
627,Male,29,5,1,80607.33,0
482,Male,38,4,1,35848.12,0
703,Female,45,1,1,182784.11,0
650,Female,47,9,1,187943.6,0
637,Male,41,2,0,102515.42,1
621,Male,27,4,1,21254.06,0
579,Male,31,6,0,135815.38,1
829,Male,50,7,0,178458.86,1
817,Female,37,6,1,80985.88,0
622,Female,36,0,1,111180.3,0
512,Male,43,1,1,52471.36,1
700,Female,26,2,0,50051.42,0
615,Male,49,3,1,49872.33,1
666,Male,39,10,1,102999.33,0
597,Male,24,0,1,187826.11,1
554,Female,35,6,0,95277.15,0
593,Male,27,10,0,94620.0,0
605,Female,51,9,1,165574.54,1
842,Male,29,8,1,123437.05,1
678,Female,44,2,0,31384.86,1
850,Male,36,5,1,191535.11,0
461,Female,25,6,1,15306.29,1
796,Male,39,5,0,105080.53,0
790,Female,34,2,1,199420.41,0
655,Male,27,10,1,51620.94,0
764,Female,39,1,1,187905.12,1
786,Male,29,7,1,64945.57,0
715,Female,32,3,1,114149.8,0
659,Male,34,9,1,178833.34,0
782,Male,34,6,0,42143.61,1
